City,State,Type,Year,CrimePerCapita,Gini,HSPerc
Riverside,California,Cities,2013,0.474048979,0.4365,0.8033
Roseville,California,Cities,2013,0.079216705,0.4286,0.9448
Sacramento,California,Cities,2013,0.334600633,0.4656,0.846
Salinas,California,Cities,2013,0.128417511,0.4022,0.6948
San Bernardino,California,Cities,2013,0.139976297,0.4406,0.6927
San Diego,California,Cities,2013,0.318682345,0.4772,0.8764
San Francisco,California,Cities,2013,0.287817063,0.5283,0.8747
San Jose,California,Cities,2013,0.151187883,0.4565,0.8278
San Leandro,California,Cities,2013,0.571493885,0.4275,0.8508
San Mateo,California,Cities,2013,0.099561928,0.443,0.8839
Santa Ana,California,Cities,2013,0.030043744,0.4227,0.5925
Santa Barbara,California,Cities,2013,0.222207408,0.4815,0.8434
Santa Clara,California,Cities,2013,0.166458593,0.4359,0.9322
Santa Clarita,California,Cities,2013,0.243960752,0.4228,0.8891
Santa Maria,California,Cities,2013,0.097990221,0.4567,0.5748
Santa Rosa,California,Cities,2013,0.174861859,0.4229,0.8592
Simi Valley,California,Cities,2013,0.237689657,0.4309,0.9075
South Gate,California,Cities,2013,0.209224718,0.4013,0.5449
Stockton,California,Cities,2013,0.066712031,0.4752,0.7447
Sunnyvale,California,Cities,2013,0.0674946,0.4309,0.9204
Temecula,California,Cities,2013,0.093738283,0.3911,0.9101
Thousand Oaks,California,Cities,2013,0.07758915,0.4215,0.9288
Torrance,California,Cities,2013,0.135561972,0.4205,0.9254
Tracy,California,Cities,2013,0.704440322,0.3496,0.842
Turlock,California,Cities,2013,0.142704245,0.4428,0.8215
Union City,California,Cities,2013,0.689845475,0.4324,0.8689
Vallejo,California,Cities,2013,0.169010276,0.436,0.8667
Victorville,California,Cities,2013,0.575189607,0.4212,0.8078
Visalia,California,Cities,2013,0.15646514,0.4702,0.8155
Vista,California,Cities,2013,0.20679957,0.4898,0.7857
Walnut Creek,California,Cities,2013,0.151173865,0.4798,0.9793
West Covina,California,Cities,2013,0.556240555,0.3961,0.8441
Westminster,California,Cities,2013,0.544158459,0.4665,0.7704
Yorba Linda,California,Cities,2013,0.148165709,0.3917,0.9468
Yuba City,California,Cities,2013,0.153532004,0.4451,0.8179
,Colorado,State,2013,0.243227816,0.4614,0.8971
Arvada,Colorado,Cities,2013,0.180518449,0.4131,0.927
Aurora,Colorado,Cities,2013,0.174680626,0.4147,0.858
Centennial,Colorado,Cities,2013,0.572677554,0.3902,0.959
Colorado Springs,Colorado,Cities,2013,0.160510699,0.4489,0.9168
Denver,Colorado,Cities,2013,0.462263148,0.5094,0.8619
Greeley,Colorado,Cities,2013,0.104046363,0.4638,0.8408
Lakewood,Colorado,Cities,2013,0.273414537,0.4462,0.8953
Longmont,Colorado,Cities,2013,0.335442896,0.4022,0.8546
Loveland,Colorado,Cities,2013,0.140203295,0.4147,0.9315
Pueblo,Colorado,Cities,2013,0.185078936,0.4562,0.8409
Thornton,Colorado,Cities,2013,0.238521169,0.3833,0.8684
Westminster,Colorado,Cities,2013,0.090832296,0.3835,0.9154
,Connecticut,State,2013,0.402501617,0.4994,0.8938
Bridgeport,Connecticut,Cities,2013,0.747912644,0.4767,0.7497
Danbury,Connecticut,Cities,2013,0.359871886,0.4637,0.7972
Hartford,Connecticut,Cities,2013,0.320186989,0.5109,0.7133
New Britain,Connecticut,Cities,2013,0.136735308,0.439,0.8006
New Haven,Connecticut,Cities,2013,0.762945274,0.517,0.8421
Norwalk,Connecticut,Cities,2013,0.342504852,0.4691,0.8729
Stamford,Connecticut,Cities,2013,0.635546093,0.5262,0.8614
Waterbury,Connecticut,Cities,2013,0.54663229,0.4619,0.7865
,Delaware,State,2013,0.129713743,0.4513,0.8803
,District Of Columbia,State,2013,0.922915058,0.532,0.899
Washington,District Of Columbia,Cities,2013,0.897209215,0.532,0.899
,Florida,State,2013,0.038805353,0.4843,0.8641
Gainesville,Florida,Cities,2013,0.236987416,0.5084,0.9328
Jacksonville,Florida,Cities,2013,0.059119475,0.4689,0.8806
Largo,Florida,Cities,2013,0.128348286,0.4928,0.844
Melbourne,Florida,Cities,2013,0.258809219,0.4658,0.8503
Miramar,Florida,Cities,2013,0.076379023,0.4169,0.9108
Orlando,Florida,Cities,2013,0.078977089,0.4717,0.8969
Palm Bay,Florida,Cities,2013,0.191587397,0.4077,0.8812
Pembroke Pines,Florida,Cities,2013,0.061704018,0.4271,0.9132
Pompano Beach,Florida,Cities,2013,0.288541997,0.4956,0.8482
Port St. Lucie,Florida,Cities,2013,0.058866121,0.4509,0.8713
St. Petersburg,Florida,Cities,2013,0.040472066,0.4801,0.8931
Sunrise,Florida,Cities,2013,0.110773866,0.4382,0.891
Tallahassee,Florida,Cities,2013,0.052990239,0.5024,0.9316
Weston,Florida,Cities,2013,0.14626512,0.4971,0.9614
,Georgia,State,2013,0.057104084,0.4837,0.8502
Atlanta,Georgia,Cities,2013,0.465611281,0.5866,0.8926
,Idaho,State,2013,0.198734681,0.4376,0.8896
Nampa,Idaho,Cities,2013,0.472623296,0.3769,0.814
,Illinois,State,2013,0.081455948,0.4824,0.8762
Aurora,Illinois,Cities,2013,0.049862628,0.4321,0.7349
Champaign,Illinois,Cities,2013,0.120531302,0.541,0.9576
Chicago,Illinois,Cities,2013,0.165407487,0.5277,0.8241
Peoria,Illinois,Cities,2013,0.431209197,0.4943,0.8711
Rockford,Illinois,Cities,2013,0.266295628,0.464,0.8331
Skokie,Illinois,Cities,2013,0.460440488,0.4656,0.8975
Springfield,Illinois,Cities,2013,0.426072211,0.4753,0.9181
,Indiana,State,2013,0.114198984,0.4554,0.8697
Bloomington,Indiana,Cities,2013,1.213371352,0.5745,0.9582
Fort Wayne,Indiana,Cities,2013,0.039243387,0.4511,0.8685
Indianapolis,Indiana,Cities,2013,0.505751453,0.4996,0.8437
South Bend,Indiana,Cities,2013,0.297882059,0.466,0.8312
,Iowa,State,2013,0.032363758,0.4429,0.9118
Waterloo,Iowa,Cities,2013,0.146509413,0.4175,0.871
,Kansas,State,2013,0.22123129,0.4589,0.8968
Lawrence,Kansas,Cities,2013,1.110691517,0.4801,0.9578
Wichita,Kansas,Cities,2013,0.362238218,0.4668,0.8675
,Kentucky,State,2013,0.388714018,0.4721,0.8428
Lexington,Kentucky,Cities,2013,0.87460157,0.4982,0.898
,Louisiana,State,2013,0.047549113,0.4914,0.8257
New Orleans,Louisiana,Cities,2013,0.212189209,0.5576,0.8465
,Maine,State,2013,0.188256556,0.4532,0.9144
Portland,Maine,Cities,2013,0.301859454,0.4982,0.886
,Maryland,State,2013,0.085964899,0.4555,0.8899
Baltimore,Maryland,Cities,2013,0.032119691,0.5269,0.822
Frederick,Maryland,Cities,2013,0.299809621,0.4116,0.9042
,Massachusetts,State,2013,0.515560848,0.4837,0.8982
Boston,Massachusetts,Cities,2013,2.516313321,0.5317,0.87
Cambridge,Massachusetts,Cities,2013,1.211759661,0.5386,0.9432
Fall River,Massachusetts,Cities,2013,0.112082493,0.4623,0.7389
Framingham,Massachusetts,Cities,2013,0.282673526,0.4718,0.8748
Lowell,Massachusetts,Cities,2013,0.182733511,0.4739,0.8217
Lynn,Massachusetts,Cities,2013,1.743508156,0.4714,0.8004
New Bedford,Massachusetts,Cities,2013,0.105090588,0.4725,0.7187
Quincy,Massachusetts,Cities,2013,1.390523051,0.429,0.8982
Somerville,Massachusetts,Cities,2013,0.257175188,0.4246,0.8919
Springfield,Massachusetts,Cities,2013,0.260440405,0.4873,0.7645
Worcester,Massachusetts,Cities,2013,0.109019155,0.4835,0.8723
,Michigan,State,2013,0.329318909,0.4641,0.8895
Ann Arbor,Michigan,Cities,2013,0.256851514,0.5055,0.9713
Dearborn,Michigan,Cities,2013,1.458151064,0.4631,0.8123
Detroit,Michigan,Cities,2013,0.04286394,0.5127,0.7828
Grand Rapids,Michigan,Cities,2013,0.156893098,0.4605,0.8541
Kalamazoo,Michigan,Cities,2013,0.530841915,0.4767,0.9052
Lansing,Michigan,Cities,2013,0.438954586,0.4525,0.8846
Livonia,Michigan,Cities,2013,0.105019954,0.3632,0.9455
Southfield,Michigan,Cities,2013,0.412342794,0.4418,0.9018
Troy,Michigan,Cities,2013,0.363160953,0.4393,0.9359
Warren,Michigan,Cities,2013,0.596271811,0.4572,0.824
Westland,Michigan,Cities,2013,0.242265669,0.4164,0.8735
Wyoming,Michigan,Cities,2013,0.27105413,0.4139,0.8275
,Minnesota,State,2013,0.265875245,0.4462,0.9176
Brooklyn Park,Minnesota,Cities,2013,0.382882595,0.3941,0.8853
Duluth,Minnesota,Cities,2013,0.115994479,0.4811,0.912
Eagan,Minnesota,Cities,2013,0.307446351,0.4049,0.9559
Maple Grove,Minnesota,Cities,2013,0.153097155,0.4352,0.9721
Minneapolis,Minnesota,Cities,2013,0.984336431,0.5255,0.8984
Plymouth,Minnesota,Cities,2013,0.950002714,0.4636,0.9642
Rochester,Minnesota,Cities,2013,0.364713928,0.4604,0.936
St. Cloud,Minnesota,Cities,2013,1.212543765,0.454,0.9248
St. Paul,Minnesota,Cities,2013,1.018018935,0.4852,0.8675
Woodbury,Minnesota,Cities,2013,0.153235569,0.3679,0.9621
,Mississippi,State,2013,0.013388131,0.4791,0.8224
Gulfport,Mississippi,Cities,2013,0.423352102,0.4464,0.8757
,Missouri,State,2013,0.158910352,0.4605,0.8848
Independence,Missouri,Cities,2013,0.170385326,0.4215,0.8961
Kansas City,Missouri,Cities,2013,1.22445297,0.4648,0.886
Springfield,Missouri,Cities,2013,0.1839791,0.4961,0.8843
St. Charles,Missouri,Cities,2013,0.15008705,0.4211,0.926
St. Joseph,Missouri,Cities,2013,0.258574993,0.4208,0.8691
St. Louis,Missouri,Cities,2013,0.376691581,0.5034,0.8366
,Montana,State,2013,0.306348025,0.462,0.9157
Billings,Montana,Cities,2013,0.649338602,0.4624,0.9097
Missoula,Montana,Cities,2013,0.290372693,0.4572,0.9294
,Nebraska,State,2013,0.192779962,0.4445,0.8982
Lincoln,Nebraska,Cities,2013,0.56061144,0.4379,0.9313
Omaha,Nebraska,Cities,2013,0.211726844,0.4747,0.8716
,Nevada,State,2013,0.261972972,0.4543,0.8455
Henderson,Nevada,Cities,2013,0.037280465,0.4499,0.9252
North Las Vegas,Nevada,Cities,2013,0.088639909,0.3986,0.7873
Reno,Nevada,Cities,2013,0.171997884,0.482,0.8587
,New Hampshire,State,2013,0.158775523,0.4387,0.9241
Manchester,New Hampshire,Cities,2013,0.090570686,0.4407,0.87
,New Jersey,State,2013,0.46445177,0.48,0.884
East Orange,New Jersey,Cities,2013,0.155219247,0.4435,0.8649
Jersey City,New Jersey,Cities,2013,0.194638867,0.502,0.861
Newark,New Jersey,Cities,2013,0.107818262,0.4644,0.7431
Passaic,New Jersey,Cities,2013,0.709773582,0.4741,0.7303
Trenton,New Jersey,Cities,2013,0.236857376,0.4756,0.7071
Union City,New Jersey,Cities,2013,0.29302312,0.4528,0.6933
,New Mexico,State,2013,0.057549513,0.4759,0.8388
Albuquerque,New Mexico,Cities,2013,0.179158493,0.4623,0.8816
,New York,State,2013,0.306404348,0.5098,0.8576
Albany,New York,Cities,2013,0.306259953,0.4839,0.9242
Buffalo,New York,Cities,2013,0.6182643,0.4829,0.837
Mount Vernon,New York,Cities,2013,0.440716311,0.5053,0.8428
New Rochelle,New York,Cities,2013,0.38071066,0.5478,0.838
New York,New York,Cities,2013,0.372790975,0.5472,0.8084
Rochester,New York,Cities,2013,0.1899678,0.4777,0.8088
Yonkers,New York,Cities,2013,0.251087208,0.4619,0.8382
,North Carolina,State,2013,0.119799241,0.4765,0.8548
Asheville,North Carolina,Cities,2013,1.156804905,0.4933,0.9292
Concord,North Carolina,Cities,2013,0.120628717,0.4121,0.8658
Durham,North Carolina,Cities,2013,0.288225969,0.4966,0.8641
Fayetteville,North Carolina,Cities,2013,0.296261184,0.4336,0.9117
Gastonia,North Carolina,Cities,2013,0.136894413,0.4741,0.8184
Greensboro,North Carolina,Cities,2013,0.107394851,0.5217,0.9005
Greenville,North Carolina,Cities,2013,0.113613125,0.5448,0.93
Raleigh,North Carolina,Cities,2013,0.093241615,0.4695,0.902
Wilmington,North Carolina,Cities,2013,0.360409064,0.5238,0.9015
,North Dakota,State,2013,0.705483962,0.455,0.9138
Bismarck,North Dakota,Cities,2013,0.911161731,0.4348,0.9238
Fargo,North Dakota,Cities,2013,1.26011467,0.4759,0.9418
,Ohio,State,2013,0.319852142,0.4652,0.8855
Akron,Ohio,Cities,2013,0.403215645,0.4685,0.8493
Cincinnati,Ohio,Cities,2013,0.539645386,0.5523,0.8482
Cleveland,Ohio,Cities,2013,0.179864896,0.5245,0.7796
Columbus,Ohio,Cities,2013,1.665923534,0.4548,0.8786
Dayton,Ohio,Cities,2013,0.566704683,0.4843,0.8228
Lorain,Ohio,Cities,2013,1.100940518,0.4492,0.8057
Parma,Ohio,Cities,2013,0.124528349,0.3853,0.887
Youngstown,Ohio,Cities,2013,0.15399304,0.4476,0.8135
,Oklahoma,State,2013,0.106497932,0.4619,0.8607
Broken Arrow,Oklahoma,Cities,2013,0.097128871,0.4043,0.9169
Norman,Oklahoma,Cities,2013,0.341968026,0.4734,0.9242
Oklahoma City,Oklahoma,Cities,2013,0.198335961,0.4609,0.8295
,Oregon,State,2013,0.16838178,0.46,0.8928
Beaverton,Oregon,Cities,2013,0.106893566,0.422,0.8868
Bend,Oregon,Cities,2013,0.375347196,0.4859,0.94
Eugene,Oregon,Cities,2013,0.946378211,0.5289,0.9418
Portland,Oregon,Cities,2013,0.098500171,0.4846,0.9006
Salem,Oregon,Cities,2013,0.8847656,0.4337,0.874
,Pennsylvania,State,2013,0.050084322,0.4696,0.8896
Philadelphia,Pennsylvania,Cities,2013,0.103016251,0.5157,0.8267
Pittsburgh,Pennsylvania,Cities,2013,0.487595569,0.5261,0.9246
Reading,Pennsylvania,Cities,2013,0.34049508,0.4763,0.6416
,Rhode Island,State,2013,0.066490372,0.4769,0.8647
Providence,Rhode Island,Cities,2013,0.055901211,0.5416,0.7671
Warwick,Rhode Island,Cities,2013,0.12226583,0.432,0.9199
,South Carolina,State,2013,0.107011072,0.4665,0.8528
Charleston,South Carolina,Cities,2013,0.157225288,0.5128,0.9467
Columbia,South Carolina,Cities,2013,0.151240169,0.5325,0.8899
,South Dakota,State,2013,0.15430029,0.4427,0.9066
Rapid City,South Dakota,Cities,2013,0.142033349,0.4588,0.9359
Sioux Falls,South Dakota,Cities,2013,0.247289093,0.4262,0.9143
,Tennessee,State,2013,0.300425449,0.4783,0.8579
Chattanooga,Tennessee,Cities,2013,0.174129064,0.4919,0.8547
Clarksville,Tennessee,Cities,2013,0.755499694,0.4187,0.9222
Franklin,Tennessee,Cities,2013,0.148225006,0.42,0.9323
Jackson,Tennessee,Cities,2013,0.593727271,0.5546,0.8891
Johnson City,Tennessee,Cities,2013,0.308033514,0.543,0.9204
Knoxville,Tennessee,Cities,2013,0.109141114,0.4914,0.898
Memphis,Tennessee,Cities,2013,0.349708298,0.5243,0.825
Murfreesboro,Tennessee,Cities,2013,0.086514919,0.4118,0.9097
Nashville,Tennessee,Cities,2013,0.094388152,0.4615,0.8738
,Texas,State,2013,0.0498503,0.4807,0.8205
Austin,Texas,Cities,2013,0.046556019,0.4822,0.8759
Beaumont,Texas,Cities,2013,0.253856503,0.4935,0.8491
Corpus Christi,Texas,Cities,2013,0.031794177,0.446,0.8271
Dallas,Texas,Cities,2013,0.143424581,0.5529,0.7568
Denton,Texas,Cities,2013,0.08112932,0.4753,0.8898
El Paso,Texas,Cities,2013,0.044137119,0.4727,0.7874
Fort Worth,Texas,Cities,2013,0.202779344,0.4686,0.8097
Frisco,Texas,Cities,2013,0.151780768,0.3791,0.9359
Garland,Texas,Cities,2013,0.084859748,0.4156,0.776
Harlingen,Texas,Cities,2013,0.151779616,0.503,0.705
Houston,Texas,Cities,2013,0.059616455,0.5294,0.7763
Longview,Texas,Cities,2013,0.123042093,0.5116,0.8349
Mcallen,Texas,Cities,2013,0.073438154,0.5327,0.7166
Mckinney,Texas,Cities,2013,0.272351551,0.4129,0.9295
Pasadena,Texas,Cities,2013,0.065276282,0.4764,0.712
Plano,Texas,Cities,2013,0.072517631,0.4589,0.944
San Angelo,Texas,Cities,2013,0.10345434,0.4489,0.8369
San Antonio,Texas,Cities,2013,0.078586865,0.4619,0.8244
Temple,Texas,Cities,2013,0.14298583,0.4462,0.8987
Tyler,Texas,Cities,2013,0.499835054,0.5118,0.8241
Victoria,Texas,Cities,2013,0.307791748,0.4516,0.8131
,Utah,State,2013,0.255175845,0.4259,0.9068
Provo,Utah,Cities,2013,0.085516133,0.5156,0.9299
Salt Lake City,Utah,Cities,2013,0.262817615,0.5284,0.8816
St. George,Utah,Cities,2013,0.392531435,0.4333,0.9132
,Vermont,State,2013,0.191679818,0.4537,0.9139
,Virginia,State,2013,0.144038344,0.4672,0.8847
Chesapeake,Virginia,Cities,2013,0.260216761,0.3977,0.9127
Hampton,Virginia,Cities,2013,0.146039767,0.4196,0.898
Newport News,Virginia,Cities,2013,0.220904161,0.4254,0.876
Norfolk,Virginia,Cities,2013,0.283053582,0.4727,0.8799
Portsmouth,Virginia,Cities,2013,0.309220969,0.4251,0.8522
Richmond,Virginia,Cities,2013,0.046985857,0.5352,0.8359
Roanoke,Virginia,Cities,2013,0.102116883,0.4707,0.8168
Suffolk,Virginia,Cities,2013,0.350979819,0.4094,0.8853
Virginia Beach,Virginia,Cities,2013,0.11094174,0.4261,0.9404
,Washington,State,2013,0.410718312,0.4572,0.8935
Auburn,Washington,Cities,2013,1.207000604,0.4492,0.8959
Bellevue,Washington,Cities,2013,0.078322029,0.4654,0.939
Bellingham,Washington,Cities,2013,1.209994555,0.4716,0.9413
Everett,Washington,Cities,2013,0.570727392,0.457,0.9018
Federal Way,Washington,Cities,2013,1.186098921,0.4166,0.8803
Pasco,Washington,Cities,2013,0.149033518,0.3778,0.711
Renton,Washington,Cities,2013,1.344962082,0.4345,0.9062
Seattle,Washington,Cities,2013,1.353424163,0.4852,0.9359
Spokane,Washington,Cities,2013,0.095454459,0.4764,0.8968
Spokane Valley,Washington,Cities,2013,0.220179446,0.422,0.9187
Tacoma,Washington,Cities,2013,0.246031512,0.4527,0.8575
Vancouver,Washington,Cities,2013,0.4803795,0.4346,0.8853
Yakima,Washington,Cities,2013,0.213700328,0.4357,0.7424
,West Virginia,State,2013,0.302321451,0.4647,0.847
,Wisconsin,State,2013,0.087158532,0.4446,0.9047
Appleton,Wisconsin,Cities,2013,0.273444443,0.4315,0.9194
Green Bay,Wisconsin,Cities,2013,0.190282284,0.4699,0.8486
Madison,Wisconsin,Cities,2013,0.494798431,0.4812,0.9452
Milwaukee,Wisconsin,Cities,2013,0.14979902,0.465,0.8211
,Wyoming,State,2013,0.017172069,0.4183,0.9271
,Alabama,State,2012,0.012463788,0.4726,0.8389
Hoover,Alabama,Cities,2012,0.728756741,0.4347,0.9518
,Alaska,State,2012,0.082098998,0.4232,0.9101
Anchorage,Alaska,Cities,2012,0.20057297,0.4204,0.9175
,Arizona,State,2012,0.268939984,0.4608,0.8528
Flagstaff,Arizona,Cities,2012,0.750378941,0.4625,0.9243
Gilbert,Arizona,Cities,2012,0.093342792,0.3721,0.9531
Glendale,Arizona,Cities,2012,0.34335206,0.4375,0.8277
Mesa,Arizona,Cities,2012,0.044307485,0.4382,0.875
Phoenix,Arizona,Cities,2012,0.814535624,0.4694,0.8015
Scottsdale,Arizona,Cities,2012,0.134269039,0.5194,0.9568
Tempe,Arizona,Cities,2012,0.301094176,0.4813,0.9188
Tucson,Arizona,Cities,2012,0.188134366,0.4747,0.8469
Yuma,Arizona,Cities,2012,0.209275071,0.4237,0.788
,Arkansas,State,2012,0.101722225,0.4632,0.8488
Fort Smith,Arkansas,Cities,2012,0.114307923,0.4744,0.8001
Jonesboro,Arkansas,Cities,2012,0.14533405,0.4803,0.9201
Springdale,Arkansas,Cities,2012,0.558129151,0.4521,0.7539
 ,California,State,2012,0.239353969,0.4822,0.8203
Anaheim,California,Cities,2012,0.029025386,0.4481,0.7456
Antioch,California,Cities,2012,0.380919731,0.4312,0.8586
Apple Valley,California,Cities,2012,0.282394137,0.4664,0.7957
Bakersfield,California,Cities,2012,0.11245558,0.4476,0.7882
Bellflower,California,Cities,2012,0.128392779,0.4355,0.8353
Berkeley,California,Cities,2012,0.695888171,0.5438,0.9691
Buena Park,California,Cities,2012,0.363614326,0.3912,0.7909
Burbank,California,Cities,2012,0.856677803,0.4368,0.8851
Camarillo,California,Cities,2012,0.601449493,0.4061,0.9243
Carson,California,Cities,2012,0.321774479,0.3591,0.8239
Chico,California,Cities,2012,0.574118728,0.4438,0.9164
Chino,California,Cities,2012,0.375977542,0.4113,0.8192
Chino Hills,California,Cities,2012,0.130493788,0.4098,0.9315
Chula Vista,California,Cities,2012,0.160108874,0.4106,0.8237
Citrus Heights,California,Cities,2012,0.117492246,0.3872,0.8653
Clovis,California,Cities,2012,0.204440446,0.4586,0.8938
Compton,California,Cities,2012,0.101981501,0.4374,0.6729
Concord,California,Cities,2012,0.15973803,0.4132,0.8747
Corona,California,Cities,2012,0.190667463,0.4042,0.843
Daly City,California,Cities,2012,0.096795114,0.3959,0.8705
Davis,California,Cities,2012,0.750435252,0.5208,0.9551
Downey,California,Cities,2012,0.088006477,0.4279,0.7954
El Cajon,California,Cities,2012,0.098170109,0.4638,0.8098
El Monte,California,Cities,2012,0.433440827,0.413,0.6271
Escondido,California,Cities,2012,0.678490494,0.4681,0.7509
Fresno,California,Cities,2012,0.15809933,0.4863,0.7604
Fullerton,California,Cities,2012,0.072225633,0.4749,0.8792
Garden Grove,California,Cities,2012,0.114234146,0.4472,0.7591
Glendale,California,Cities,2012,0.051307837,0.4684,0.8347
Hawthorne,California,Cities,2012,0.233394016,0.4668,0.7659
Hayward,California,Cities,2012,0.271326243,0.4591,0.8285
Hemet,California,Cities,2012,0.246265992,0.4478,0.8001
Hesperia,California,Cities,2012,0.108245023,0.4355,0.7737
Huntington Beach,California,Cities,2012,0.513671363,0.4501,0.9195
Inglewood,California,Cities,2012,0.089695752,0.4499,0.7316
Irvine,California,Cities,2012,0.13791328,0.4378,0.9713
Lake Forest,California,Cities,2012,0.126316853,0.4024,0.9323
Lakewood,California,Cities,2012,0.368631884,0.3702,0.88
Lancaster,California,Cities,2012,0.439822814,0.4556,0.7991
Livermore,California,Cities,2012,0.362318841,0.4023,0.8909
